#
#,"DISCLAIMER OF WARRANTIES: Sanvean works hard to furnish customers with"
#,"accurate information, interpretations, and other data (collectively, 'Data')"
#,"that are part of, and incident to, the services provided.  However, Sanvean"
#,"cannot and does not guarantee the accuracy of the Data. All Data provided by"
#,"Sanvean are provided 'As Is' and 'as Available' for the customer's use.  All"
#,"Data provided by Sanvean is provided without warranties of any kind, either"
#,"express or implied, including, but not limited to, implied warranties of"
#,"merchantability, fitness for a particular purpose, or non-infringement."
#,"Further, without in any way limiting the foregoing disclaimers, Sanvean"
#,"cannot and does not warrant that Data furnished by Sanvean is or will be"
#,"accurate, complete, current, or reliable, that the functions and operation of"
#,"the Data will be uninterrupted, free of error, or available at any particular"
#,"time or location, that defects in the Data will be corrected, or that the"
#,"Data or the server that makes the Data available is free of viruses or other"
#,"harmful components."
#
#,"UNDER NO CIRCUMSTANCES SHOULD ANY OF THE DATA BE RELIED UPON AS THE SOLE"
#,"BASIS FOR ANY DRILLING, COMPLETION, PRODUCTION, OR FINANCIAL DECISION OR ANY"
#,"PROCEDURE INVOLVING ANY RISK TO THE SAFETY OF ANY DRILLING VENTURE, DRILLING"
#,"RIG, OR ITS CREW OR ANY OTHER THIRD PARTY. THE CUSTOMER HAS FULL"
#,"RESPONSIBILITY FOR ALL DRILLING COMPLETION AND PRODUCTION OPERATIONS."
#,"CUSTOMER'S USE OF THE DATA IS SOLELY AT THE CUSTOMER'S OWN RISK."
#
#,"LIMITATION OF LIABILITY.  IN NO EVENT WILL SANVEAN BE LIABLE FOR FAILURE BY"
#,"ANY PERSON, INCLUDING WITHOUT LIMITATION THE CUSTOMER, TO OBTAIN ANY"
#,"PARTICULAR RESULTS OR FOR DAMAGES RESULTING FROM THE USE OF THE DATA PROVIDED"
#,"BY SANVEAN, INCLUDING WITHOUT LIMITATION, LIABILITY FOR LOST REVENUES, LOST"
#,"PROFITS, LOSS OF BUSINESS, OR ANY CONSEQUENTIAL, INCIDENTAL, INDIRECT,"
#,"EXEMPLARY, SPECIAL, OR PUNITIVE DAMAGES, LOSS OR EXPENSES OF ANY KIND,"
#,"WHETHER SUCH LIABILITY IS ASSERTED ON THE BASIS OF STATUTE, CONTRACT, TORT"
#,"(INCLUDING NEGLIGENCE OR STRICT LIABILITY), OR OTHERWISE AND WHETHER OR NOT"
#,"FORESEEABLE, EVEN IF SANVEAN HAS BEEN ADVISED OR WAS AWARE OF THE POSSIBILITY"
#,"OF SUCH LOSS OR DAMAGES, AND EVEN IF THE RESULT, LOSS, INJURY, OR DAMAGES"
#,"WERE CAUSED BY OR CONTRIBUTED TO BY THE SOLE, JOINT, ACTIVE, OR PASSIVE,"
#,"NEGLIGENCE, GROSS NEGLIGENCE, STRICT LIABILITY, OR STATUTORY STRICT LIABILITY OF SANVEAN."
#
DateTime,SN2232_GyroXmax(RPM),SN2232_GyroXmin(RPM),SN2232_GyroXmed(RPM),SN2232_GyroXspread(RPM),SN2232_StickSlip(%),SN2232_Temperature(C),SN2232_ShXpeak(g),SN2232_ShXrms(g),SN2232_ShXmax(g),SN2232_ShYpeak(g),SN2232_ShYrms(g),SN2232_ShYmax(g),SN2232_ShZpeak(g),SN2232_ShZrms(g),SN2232_ShZmax(g),Surface_Hole Depth(ft),Surface_Bit Depth(ft),Surface_Rate Of Penetration(ft/hr),Surface_Weight on Bit(klbs),Surface_Top Drive RPM(RPM),Surface_Standpipe Pressure(psi),Surface_Flow In(GPM),Surface_Differential Pressure(psi),Surface_Convertible Torque(kft-lbs),Surface_Inclination(degrees),Surface_Azimuth(degrees),Surface_Gamma(API),Surface_Hook Load(klbs),Surface_Block Height(ft),Surface_Magnetic Toolface(degrees),Surface_Gravity Toolface(degrees),Surface_AutoDriller Diff Press SP(psi),Surface_AutoDriller On Bottom ROP Setpoint(ft/hr),Surface_AutoDriller WOB SP(klbs),Surface_DAS in Control(unitless),Surface_Interpolated TVD(ft)
2023/05/17 13:26:34.933,0,0,0,0,0,72.4,1.07317,0.17587,0.09756,1.26829,0.17313,0.04878,0.82927,0.16396,0.68293,6575.78,6567.49,0,0,0.00201,25.08547,400.41942,-1124.48386,0,42.13,117.51,,243.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:35.000,0.01072,0,0,0.01072,0,72.4,1.08298,0.1756,0.10737,1.26176,0.1722,0.05532,0.84234,0.16381,0.7058,6575.78,6567.49,0,0,0,26.8,402.01,-1122.77,0,42.13,117.51,,243.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:35.933,0.16,0,0,0.16,0,72.4,1.21951,0.17179,0.2439,1.17073,0.15928,0.14634,1.02439,0.16175,1.02439,6575.78,6567.49,0,0,0,98.85559,380.99884,-1050.70508,0,42.13,117.51,,242.4603,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:36.000,0.16,0,0,0.16,0,72.4,1.21298,0.17234,0.2439,1.174,0.16023,0.14634,1.02766,0.16291,1.02766,6575.78,6567.49,0,0,0,104.03,379.49,-1045.53,0,42.13,117.51,,242.4,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:36.933,0.16,0,0,0.16,0,72.4,1.12195,0.18003,0.2439,1.21951,0.17341,0.14634,1.07317,0.17906,1.07317,6575.78,6567.49,0,0,0.02799,178.00757,341.91809,-971.55243,0,42.13,117.51,,242.2134,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:37.000,0.16,0,0,0.16,0,72.4,1.11868,0.17961,0.23083,1.21951,0.17312,0.13654,1.06337,0.17853,1.05683,6575.78,6567.49,0,0,0.03,183.32,339.22,-966.24,0,42.13,117.51,,242.2,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:37.933,0.16,0,0,0.16,0,72.4,1.07317,0.17377,0.04878,1.21951,0.16912,0,0.92683,0.17125,0.82927,6575.78,6567.49,0,0,0.03,262.28912,317.11723,-887.28021,0,42.13,117.51,,242.2,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:38.000,0.16,0,0,0.16,0,72.4,1.07971,0.17455,0.07493,1.22278,0.16996,0.02288,0.9301,0.171,0.8162,6575.78,6567.49,0,0,0.03,267.96,315.53,-881.61,0,42.13,117.51,,242.2,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:38.933,0.16,0,0,0.16,0,72.4,1.17073,0.18541,0.43902,1.26829,0.18178,0.34146,0.97561,0.16745,0.63415,6575.78,6567.49,0,0,0.00201,346.7985,334.02206,-802.7715,0,42.13,117.51,,242.2,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:39.000,0.16,-0.01072,0,0.17072,0,72.4,1.16093,0.18543,0.41615,1.27483,0.18252,0.32512,0.96254,0.16726,0.63415,6575.78,6567.49,0,0,0,352.46,335.35,-797.11,0,42.13,117.51,,242.2,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:39.933,0.16,-0.16,0,0.32,0,72.4,1.02439,0.18576,0.09756,1.36585,0.19286,0.09756,0.78049,0.16465,0.63415,6575.78,6567.49,0,0,0,432.73532,441.82396,-716.82535,0,42.13,117.51,,242.2933,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:40.000,0.16,-0.16,0,0.32,0,72.4,1.0342,0.18651,0.1041,1.35932,0.19291,0.09429,0.78376,0.16511,0.63741,6575.78,6567.49,0,0,0,438.5,449.47,-711.06,0,42.13,117.51,,242.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:40.933,0.16,-0.16,0,0.32,0,72.4,1.17073,0.19691,0.19512,1.26829,0.19355,0.04878,0.82927,0.17154,0.68293,6575.78,6567.49,0,0,0,522.64727,519.01582,-626.91273,0,42.13,117.51,,242.1134,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:41.000,0.16,-0.16,0,0.32,0,72.4067,1.174,0.19615,0.20493,1.26176,0.19365,0.07166,0.82273,0.1714,0.6862,6575.78,6567.49,0,0,0,528.69,524.01,-620.87,0,42.13,117.51,,242.1,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:41.933,0.16,-0.16,0,0.32,0,72.5,1.21951,0.18554,0.34146,1.17073,0.19501,0.39024,0.73171,0.16937,0.73171,6575.78,6567.49,0,0,0,566.12196,529.63599,-583.43804,0,42.13,117.51,,241.9134,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:42.000,0.16,-0.16,0,0.32,0,72.5,1.22932,0.18553,0.33166,1.18054,0.19442,0.38371,0.77093,0.17037,0.74478,6575.78,6567.49,0,0,0,568.81,530.04,-580.75,0,42.13,117.51,,241.9,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:42.933,0.16,-0.16,0,0.32,0,72.5,1.36585,0.18533,0.19512,1.31707,0.18631,0.29268,1.31707,0.18427,0.92683,6575.78,6567.49,0,0,0,599.75761,522.09084,-549.80239,0,42.13,117.51,,241.9,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:43.000,0.16,-0.16,0,0.32,0,72.5,1.35932,0.18625,0.19512,1.32034,0.1876,0.27307,1.28766,0.18517,0.91702,6575.78,6567.49,0,0,0,601.98,521.52,-547.58,0,42.13,117.51,,241.9,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:43.933,0.16,-0.16,0,0.32,0,72.5,1.26829,0.19911,0.19512,1.36585,0.20559,0,0.87805,0.19778,0.78049,6575.78,6567.49,0,0,0,636.62229,534.40473,-512.93771,0,42.13,117.51,,241.7134,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:44.000,0.16,-0.16,0,0.32,0,72.5,1.29117,0.19923,0.19512,1.35278,0.20461,0.01961,0.88132,0.19646,0.79029,6575.78,6567.49,0,0,0,639.11,535.33,-510.45,0,42.13,117.51,,241.7,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:44.933,0.16,-0.16,0,0.32,0,72.5,1.60976,0.20103,0.19512,1.17073,0.19095,0.29268,0.92683,0.17816,0.92683,6575.78,6567.49,0,0,0,679.61153,555.58543,-469.9578,0,42.13,117.51,,241.6067,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:45.000,0.16,-0.16,0,0.32,0,72.5,1.57707,0.20072,0.19185,1.18054,0.19193,0.28941,0.92029,0.17796,0.92029,6575.78,6567.49,0,0,0,682.52,557.04,-467.05,0,42.13,117.51,,241.6,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:45.933,0.16,-0.16,0,0.32,0,72.5,1.12195,0.19645,0.14634,1.31707,0.20563,0.2439,0.82927,0.17515,0.82927,6575.78,6567.49,0,0,0.02799,732.54746,590.24547,-417.02254,0,42.13,117.51,,241.3201,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:46.000,0.16,-0.16,0,0.32,0,72.5,1.12522,0.1977,0.16268,1.31707,0.20675,0.25371,0.83254,0.1767,0.82273,6575.78,6567.49,0,0,0.03,736.14,592.63,-413.43,0,42.13,117.51,,241.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:46.933,0.16,-0.16,0,0.32,0,72.5,1.17073,0.21516,0.39024,1.31707,0.22237,0.39024,0.87805,0.19827,0.73171,6575.78,6567.49,0,0,0.00201,783.77898,601.4002,-365.79102,0,42.13,117.51,,241.2067,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:47.000,0.16,-0.16,0,0.32,0,72.5,1.1838,0.21444,0.38044,1.31707,0.22242,0.37063,0.88785,0.19864,0.75132,6575.78,6567.49,0,0,0,787.2,602.03,-362.37,0,42.13,117.51,,241.2,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:47.933,0.16,-0.16,0,0.32,0,72.5,1.36585,0.20437,0.2439,1.31707,0.22313,0.09756,1.02439,0.2038,1.02439,6575.78,6567.49,0,0,0.02799,829.22232,602.04866,-320.33835,0,42.13,117.51,,241.2,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:48.000,0.16,-0.16,0,0.32,0,72.5,1.35605,0.20463,0.25371,1.32034,0.22272,0.11063,1.02112,0.20385,1.02112,6575.78,6567.49,0,0,0.03,832.24,602.05,-317.32,0,42.13,117.51,,241.2,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:48.933,0.16,-0.16,0,0.32,0,72.5,1.21951,0.20832,0.39024,1.36585,0.21705,0.29268,0.97561,0.20466,0.97561,6575.78,6567.49,0,0,0.00201,872.72287,598.86847,-276.84646,0,42.13,117.51,,241.0134,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:49.000,0.16,-0.16,0,0.32,0,72.5,1.23585,0.21011,0.38371,1.38546,0.21827,0.28288,0.97234,0.20603,0.96254,6575.78,6567.49,0,0,0,875.63,598.64,-273.94,0,42.13,117.51,,241,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:49.933,0.16,-0.16,0,0.32,0,72.5,1.46341,0.23499,0.29268,1.65854,0.23539,0.14634,0.92683,0.22507,0.78049,6575.78,6567.49,0,0,0,913.00598,593.89103,-236.56402,0,42.13,117.51,,241,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:50.000,0.16,-0.16,0,0.32,0,72.5,1.45034,0.23457,0.29922,1.63893,0.2349,0.14634,0.9301,0.22371,0.79356,6575.78,6567.49,0,0,0,915.69,593.55,-233.88,0,42.13,117.51,,241,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:50.933,0.16,-0.16,0,0.32,0,72.5,1.26829,0.22871,0.39024,1.36585,0.2281,0.14634,0.97561,0.20474,0.97561,6575.78,6567.49,0,0,0,946.74024,591.17085,-202.82043,0,42.13,117.51,,240.9067,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:51.000,0.16,-0.16,0,0.32,0,72.5,1.26829,0.22828,0.38044,1.36912,0.22918,0.15288,0.98215,0.20513,0.956,6575.78,6567.49,0,0,0,948.97,591,-200.59,0,42.13,117.51,,240.9,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:51.933,0.16,-0.16,0,0.32,0,72.5,1.26829,0.22225,0.2439,1.41463,0.24424,0.2439,1.07317,0.21064,0.68293,6575.78,6567.49,0,0,0.02799,973.75981,590.22561,-175.80019,0,42.13,117.51,,240.8067,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:52.000,0.17072,-0.16,0,0.33072,0,72.5,1.28137,0.22237,0.2439,1.4179,0.24379,0.25371,1.06663,0.21022,0.67966,6575.78,6567.49,0,0,0.03,975.54,590.17,-174.02,0,42.13,117.51,,240.8,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:52.933,0.32,-0.16,0,0.48,0,72.5,1.46341,0.22406,0.2439,1.46341,0.23755,0.39024,0.97561,0.20424,0.63415,6575.78,6567.49,0,0,0.03,995.18898,590.96305,-154.38035,0,42.13,117.51,,240.8,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:53.000,0.30928,-0.16,0,0.46928,0,72.5,1.44707,0.2242,0.25371,1.45688,0.23801,0.38698,0.97561,0.20522,0.65702,6575.78,6567.49,0,0,0.03,996.6,591.02,-152.97,0,42.13,117.51,,240.8,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:53.933,0.16,-0.16,0,0.32,0,72.5,1.21951,0.22617,0.39024,1.36585,0.24437,0.34146,0.97561,0.21893,0.97561,6575.78,6567.49,0,0,0.00201,1012.21842,591.81305,-137.35158,0,42.13,117.51,,240.7067,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:54.000,0.16,-0.16,0,0.32,0,72.5,1.21624,0.22596,0.37717,1.35932,0.24294,0.34473,0.98868,0.21781,0.98868,6575.78,6567.49,0,0,0,1013.34,591.87,-136.23,0,42.13,117.51,,240.7,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:54.933,0.16,-0.16,0,0.32,0,72.5,1.17073,0.223,0.19512,1.26829,0.22316,0.39024,1.17073,0.2022,1.17073,6575.78,6567.49,0,0,0,1025.76756,593.41878,-123.80244,0,42.13,117.51,,240.7,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:55.000,0.16,-0.16,0,0.32,0,72.5,1.18054,0.22376,0.22127,1.28137,0.2255,0.38371,1.16093,0.20405,1.14785,6575.78,6567.49,0,0,0,1026.66,593.53,-122.91,0,42.13,117.51,,240.7,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:55.933,0.16,-0.16,0,0.32,0,72.5,1.31707,0.2344,0.58537,1.46341,0.25808,0.29268,1.02439,0.22975,0.82927,6575.78,6567.49,0,0,0,1037.02563,597.40195,-112.53504,0,42.13,117.51,,240.6067,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:56.000,0.16,-0.16,0,0.32,0,72.5067,1.32034,0.2341,0.56902,1.47976,0.25793,0.28941,1.02766,0.22928,0.82927,6575.78,6567.49,0,0,0,1037.77,597.68,-111.79,0,42.13,117.51,,240.6,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:56.933,0.16,-0.16,0,0.32,0,72.6,1.36585,0.2299,0.34146,1.70732,0.25578,0.2439,1.07317,0.22277,0.82927,6575.78,6567.49,0,0,0.02799,1046.65216,598.44506,-102.91717,0,42.13,117.51,,240.5067,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:57.000,0.16,-0.16,0,0.32,0,72.6,1.37239,0.22971,0.3382,1.68444,0.25499,0.2439,1.06337,0.22262,0.8358,6575.78,6567.49,0,0,0.03,1047.29,598.5,-102.28,0,42.13,117.51,,240.5,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:57.933,0.16,-0.16,0,0.32,0,72.6,1.46341,0.22709,0.29268,1.36585,0.24401,0.2439,0.92683,0.22056,0.92683,6575.78,6567.49,0,0,0.03,1054.95926,598.5,-94.60141,0,42.13,117.51,,240.5,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:58.000,0.16,-0.16,0,0.32,0,72.6,1.45361,0.22834,0.31883,1.36912,0.24523,0.2439,0.92356,0.22048,0.91049,6575.78,6567.49,0,0,0.03,1055.51,598.5,-94.05,0,42.13,117.51,,240.5,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:58.933,0.16,-0.16,0,0.32,0,72.6,1.31707,0.24579,0.68293,1.41463,0.26211,0.2439,0.87805,0.21928,0.68293,6575.78,6567.49,0,0,0.00201,1062.25559,597.72561,-87.31374,0,42.13,117.51,,240.5,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:59.000,0.16,-0.16,0,0.32,0,72.6,1.3138,0.24514,0.66005,1.42117,0.26163,0.25371,0.89112,0.22036,0.70907,6575.78,6567.49,0,0,0,1062.74,597.67,-86.83,0,42.13,117.51,,240.5,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:26:59.933,0.16,-0.16,0,0.32,0,72.6,1.26829,0.2362,0.34146,1.5122,0.255,0.39024,1.07317,0.2354,1.07317,6575.78,6567.49,0,0,0,1069.02842,596.88628,-80.54158,0,42.13,117.51,,240.5,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:00.000,0.16,-0.16,0,0.32,0,72.6,1.26502,0.23577,0.33493,1.49585,0.25497,0.39024,1.08951,0.23544,1.08951,6575.78,6567.49,0,0,0,1069.48,596.83,-80.09,0,42.13,117.51,,240.5,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:00.933,0.16,-0.16,0,0.32,0,72.6,1.21951,0.2298,0.2439,1.26829,0.25456,0.39024,1.31707,0.23605,1.31707,6575.78,6567.49,0,0,0,1075.31125,596.83,-74.25875,0,42.13,117.51,,240.5,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:01.000,0.16,-0.16,0,0.32,0,72.6067,1.22932,0.23104,0.24717,1.27483,0.25364,0.39024,1.29093,0.23545,1.28766,6575.78,6567.49,0,0,0,1075.73,596.83,-73.84,0,42.13,117.51,,240.5,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:01.933,0.16,-0.16,0,0.32,0,72.7,1.36585,0.24825,0.29268,1.36585,0.24086,0.39024,0.92683,0.22712,0.87805,6575.78,6567.49,0,0,0,1080.88949,596.83,-68.68051,0,42.13,117.51,,240.4067,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:02.000,0.16,-0.16,0,0.32,0,72.7,1.35605,0.24772,0.29595,1.37893,0.24173,0.37717,0.92683,0.22647,0.88132,6575.78,6567.49,0,0,0,1081.26,596.83,-68.31,0,42.13,117.51,,240.4,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:02.933,0.16,-0.16,0,0.32,0,72.7,1.21951,0.24042,0.34146,1.56098,0.25387,0.19512,0.92683,0.21734,0.92683,6575.78,6567.49,0,0,0,1085.50515,596.04628,-64.06485,0,42.13,117.51,,240.4,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:03.000,0.17072,-0.16,0,0.33072,0,72.7,1.21624,0.24085,0.34473,1.54463,0.25392,0.22454,0.9399,0.21788,0.90722,6575.78,6567.49,0,0,0,1085.81,595.99,-63.76,0,42.13,117.51,,240.4,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:03.933,0.32,-0.16,0,0.48,0,72.7,1.17073,0.24677,0.39024,1.31707,0.25455,0.63415,1.12195,0.2255,0.63415,6575.78,6567.49,0,0,0,1089.15947,596.77372,-60.4012,0,42.13,117.51,,240.4,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:04.000,0.30928,-0.16,0,0.46928,0,72.7,1.174,0.24705,0.39351,1.34649,0.25455,0.60473,1.09907,0.22465,0.63415,6575.78,6567.49,0,0,0,1089.4,596.83,-60.16,0,42.13,117.51,,240.4,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:04.933,0.16,-0.16,0,0.32,0,72.7,1.21951,0.2509,0.43902,1.7561,0.25448,0.19512,0.78049,0.21279,0.63415,6575.78,6567.49,0,0,0,1092.11503,596.04628,-57.44497,0,42.13,117.51,,240.4,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:05.000,0.16,-0.16,0,0.32,0,72.7,1.21951,0.24949,0.42268,1.72668,0.25488,0.20493,0.80337,0.21351,0.65376,6575.78,6567.49,0,0,0,1092.31,595.99,-57.25,0,42.13,117.51,,240.4,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:05.933,0.16,-0.16,0,0.32,0,72.7,1.21951,0.22995,0.19512,1.31707,0.26056,0.34146,1.12195,0.2236,0.92683,6575.78,6567.49,0,0,0,1094.60518,596.77372,-54.95482,0,42.13,117.51,,240.4,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:06.000,0.16,-0.16,0,0.32,0,72.7067,1.21624,0.23005,0.21473,1.3138,0.25923,0.348,1.11215,0.22368,0.9301,6575.78,6567.49,0,0,0,1094.77,596.83,-54.79,0,42.13,117.51,,240.4,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:06.933,0.16,-0.16,0,0.32,0,72.8,1.17073,0.23143,0.4878,1.26829,0.24083,0.43902,0.97561,0.22474,0.97561,6575.78,6567.49,0,0,0,1096.68265,596.83,-52.87735,0,42.13,117.51,,240.3067,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:07.000,0.16,-0.16,0,0.32,0,72.8,1.18054,0.233,0.48454,1.2781,0.2419,0.43902,0.97888,0.22559,0.97888,6575.78,6567.49,0,0,0,1096.82,596.83,-52.74,0,42.13,117.51,,240.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:07.933,0.16,-0.16,0,0.32,0,72.8,1.31707,0.25484,0.43902,1.41463,0.25688,0.43902,1.02439,0.23736,1.02439,6575.78,6567.49,0,0,0,1098.53672,596.83,-51.02328,0,42.13,117.51,,240.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:08.000,0.16,-0.16,0,0.32,0,72.8,1.30727,0.25353,0.44229,1.4179,0.25642,0.43249,1.01459,0.23604,1.01459,6575.78,6567.49,0,0,0,1098.66,596.83,-50.9,0,42.13,117.51,,240.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:08.933,0.16,-0.16,0,0.32,0,72.8,1.17073,0.23519,0.4878,1.46341,0.24988,0.34146,0.87805,0.21764,0.87805,6575.78,6567.49,0,0,0.02799,1100.07816,596.83,-49.48184,0,42.13,117.51,,240.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:09.000,0.16,-0.16,0,0.32,0,72.8,1.20015,0.23629,0.47473,1.45688,0.25027,0.34146,0.89112,0.2176,0.86498,6575.78,6567.49,0,0,0.03,1100.18,596.83,-49.38,0,42.13,117.51,,240.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:09.933,0.16,-0.16,0,0.32,0,72.8,1.60976,0.25164,0.29268,1.36585,0.25561,0.34146,1.07317,0.21712,0.68293,6575.78,6567.49,0,0,0.03,1101.38357,596.83,-48.17643,0,42.13,117.51,,240.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:10.000,0.16,-0.16,0,0.32,0,72.8,1.58688,0.25107,0.29268,1.37239,0.25586,0.32839,1.07317,0.21846,0.70907,6575.78,6567.49,0,0,0.03,1101.47,596.83,-48.09,0,42.13,117.51,,240.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:10.933,0.16,-0.16,0,0.32,0,72.8,1.26829,0.24313,0.29268,1.46341,0.25933,0.14634,1.07317,0.23717,1.07317,6575.78,6567.49,0,0,0.00201,1102.47764,596.83,-47.09169,0,42.13,117.51,,240.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:11.000,0.16,-0.16,0,0.32,0,72.8067,1.28463,0.24272,0.3221,1.45688,0.25913,0.15941,1.0601,0.23617,1.05683,6575.78,6567.49,0,0,0,1102.55,596.83,-47.02,0,42.13,117.51,,240.3,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:11.933,0.16,-0.16,0,0.32,0,72.9,1.5122,0.23698,0.73171,1.36585,0.25622,0.34146,0.87805,0.22228,0.82927,6575.78,6567.49,0,0,0.02799,1103.39903,596.83,-46.16164,0,42.13,117.51,,240.2067,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:12.000,0.16,-0.16,0,0.32,0,72.9,1.49585,0.23697,0.70556,1.36912,0.25532,0.32839,0.88132,0.22169,0.8358,6575.78,6567.49,0,0,0.03,1103.46,596.83,-46.1,0,42.13,117.51,,240.2,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:12.933,0.16,-0.16,0,0.32,0,72.9,1.26829,0.23678,0.34146,1.41463,0.24281,0.14634,0.92683,0.21351,0.92683,6575.78,6567.49,0,0,0.03,1104.31836,595.25323,-45.24164,0,42.13,117.51,,240.2933,222.43,210.1,50.56,1000,350,60,0,5629.2
2023/05/17 13:27:13.000,0.16,-0.16,0,0.32,0,72.9,1.27483,0.23764,0.34473,1.42771,0.24402,0.15941,0.94317,0.21555,0.94317,6575.78,6567.49,0,0,0.03,1104.38,595.14,-45.18,0,42.13,117.51,,240.3,222.43,210.1,50.56,1000,350,60,0,5629.2
